textID,text,selected_text,sentiment
d177858b28, was on the list i paid 5 to get in but if your under 21you cant go in and out but it was gettin so hot so we went outside,was on the list i paid 5 to get in but if your under 21you cant go in and out but it was gettin so hot so we went outside,neutral
f7c7523fcd,well done doing blood workits hot out again,well done doing blood workits hot out again,neutral
6a02b4b9b5,peer you ll soon be back  just replace topify email in twitter settings and that s all,peer you ll soon be back  just replace topify email in twitter settings and that s all,neutral
0c6ea9affd,mad traffic,mad traffic,negative
ef32edfd19,my nose is runny my head is pounding and teeth hurt like a  man  i feel awful  ,awful,negative
b4e8ac4374,international version of stand by me httptinyccpavyi playingforchangecom,international version of stand by me httptinyccpavyi playingforchangecom,neutral
ec515add19, you live dat glamorous life,glamorous,positive
b3d3b833f9,rachael makes me want to cry,cry,negative
7f925736b3, yeah talking to you was too boring,boring,negative
d760167832,another1 yeh i cant even imagine good luck to them,good luck to them,positive
0a2b3fae5d,happy mommys day to all the mothers in the world,happy mommys day to all the mothers in the world,positive
de0b920872,i want to go see up but i dont want to go with my mom and brother,but i dont want to go,negative
b13de90512, ooh coffee  great idea  want one,great idea,positive
e5005cc03c,need to pass the exams,need to pass the exams,neutral
13cc933d04,star trek in imax  with kojikun seastar brian and george,star trek in imax  with kojikun seastar brian and george,neutral
1d071c2226, i totally agree and theres no way to avoid it,i totally agree and theres no way to avoid it,neutral
7d41dbe15c,  but i could barely speak he was probably thinking who is the weirdo looool say sorry to him for me please  x 3,sorry,negative
6bef62794c,its tough being a thick chik,tough,negative
1343254dd6,httppicgd63ef my college my friends,my college my friends,neutral
5da55949f3, im bummedyoure gonna be only 30 minutes from me on sunday  i cant come hear ya,im bummed,negative
5f24dc2184,working away just now hopefully it stays nice for the afternoon and evening possible bbq weather,hopefully it,positive
55fc57b1fb, nothing like alone time with your handheld device,nothing like alone time with your handheld device,positive
8149539efe,be back later  happy mothers day to all the mothers in the world  god loves us all,happy mothers day,positive
ae512e7ccd,isnt very happy about the fact that her back is hurting today,isnt very happy about the fact that her back is hurting today,negative
5ab862781e,may the 4th be with you all,may the 4th be with you all,neutral
b5c63c219a,feeling special  looking4him first guy to give me flowers,feeling special ,positive
687dacee4b,goodnight to all,goodnight,positive
5d51c85bf9,httptinyurlcomnqudrt  hurt my finger at work,hurt,negative
e2722e800d,rachel alexandra not in belmont   but appearing in vogue  best looking model theyve had in years,  best lookin,positive
4e4dd166c0,off to bed was gonna read some new moon but its a little late now  night night all ,off to bed was gonna read some new moon but its a little late now  night night all ,neutral
df8da19ddd,the pushing has started not long before a new starwarsday baby is born,the pushing has started not long before a new starwarsday baby is born,neutral
27346e6829,happy mothers day  love your mom,happy mothers day,positive
9bde32f056, munderday i like that,i like that,positive
7f82c6be67,  dudes cmon  thats almost the ghey,dudes cmon  thats almost the ghey,neutral
47ec1b76b7,  ill visit ny til september no diggnation for me,ill visit ny til september no diggnation for me,neutral
53a59e7a7f,on the way to kuya jordans house for an os sleepover  ,on the way to kuya jordans house for an os sleepover  ,neutral
2616d11a17,indian hehe very true  but youve got the color advantage which the complete americans havent,indian hehe very true  but youve got the color advantage which the complete americans havent,neutral
2eac733725, good morning hun i will promise  glad you like em have a lovely day o,glad,positive
52a2a82744,its 1030pm on a friday night and im going to bed how pathetic,pathetic,negative
d7a6c26e66,thank you for the advice   ill work on that when im not at work,thank you for the advice,positive
2f561da8bc,is new to twitter and has no friends here or should i say followers,is new to twitter and has no friends here or should i say followers,neutral
3b807ac88d,the mums cake is done now i need make a good luch and tomorrow will be an amazing mum day,the mums cake is done now i need make a good luch and tomorrow will be an amazing mum day,positive
919cc6ac79,definitely ready for a plate of pancakes,ready,positive
b768042646, i saw that,i saw that,neutral
f1a7aa1979,but i am on pg 145 of 165 so im getting close  yawn,but i am on pg 145 of 165 so im getting close  yawn,neutral
8e98e7fc0b,im sad sad sad thought my aunty stina coming but no more  i was so looking forward to having familyi miss dat im alone on maui,im sad sad sad,negative
1aff3a58c9, july 21st that means at your concert i wont know all the songs  oh well yay demi 3,july 21st that means at your concert i wont know all the songs  oh well yay demi 3,neutral
2c614b8bed,sh t im getting even more sad im currently at the library and j think itll be the last one tooooo,im getting even more sad,negative
f80526c70e,claires party was amazing    headache,claires party was amazing    headache,neutral
d16ffd65a6,hooome from work why am i awake still up in 5 hours,hooome from work why am i awake still up in 5 hours,neutral
279fdea22c,hi i was just getting up now so i tought i could write something today im gonna go shopping soo fun isn,soo fun isn,positive
b847cde1dc, i am doing fantastic jjj  you doing your questions already teachers pet,i am doing fantastic,positive
0a799eb87e, oh that stinks,oh that stinks,negative
688d707e07,cleaned laundry nails painted productive saturday night,productive saturday night,positive
4a265d8a34, ,,negative
2a9f67da48,cupcakes  sometimes plugging it into 240 can fix problems,can fix problems,positive
7f265cb2a5,its a lovely day sky is clear birds are singing and im stuck in an office with on windows for 9 hours,its a lovely day sky is clear birds are singing and im stuck in an office with on windows for 9 hours,neutral
4019f1f975,downtown drinking celebrating the cavs victory,downtown drinking celebrating the cavs victory,positive
1d6fb06a53,one taken from earlier this week  httptwitpiccom4wb42,one taken from earlier this week,neutral
6f5823ef56,cant figure out at what timefrench hour the new moon trailer will be up since i cant watch the mtv movie awards from paris ,cant figure out at what timefrench hour the new moon trailer will be up since i cant watch the mtv movie awards from paris ,neutral
e5fc2bf284,ps i got ben button today completes my best picture nomsgot all 5 now it was a great year,it was a great year,positive
68a34d69d5,  and yes i like the vids,yes i like the vids,positive
783e1a7f7e, heh  when i moved into my house pius was having a pep rally so there was cheering and a band,heh  when i moved into my house pius was having a pep rally so there was cheering and a band,neutral
0a21ec71d4,my best friend is away at special olympics  she said she was gonna bring me ,best,positive
444306424d,well that just sucks good way to make me feel bad,well that just sucks good way to make me feel bad,neutral
98a7cd8d0c,the big boss is out all week small yay free lunch for the office today big yay,the big boss is out all week small yay free lunch for the office today big yay,neutral
c85a555399,already 261c in our office can people melt were fighting for air con because fans just dont help but cant find the budget,cant find the budget,negative
a3d0a7d5ad,spent the entire morning in a meeting w a vendor and my boss was not happy w them lots of fun  i had other plans for my morning,my boss was not happy w them lots of fun,neutral
9f5d475a25,in i loved that movie and i miss raul julia,in i loved that movie and i miss raul julia,neutral
f5575d994a,my car is in at the garage  is not coming out anytime soon last time i heard the gearbox was the problem still waiting for the quote,problem,negative
67ebcdb482,i always feel sickly when i wake up  well got a busy day ahead of me yippeee,i always feel sickly when i wake up  well got a busy day ahead of me yippeee,neutral
